order_id,user_id,age,gender,city,product,category,quantity,price,payment_mode,order_status,rating,discount,order_month,delivery_days,total
12656,615,31,Female,Bangalore,Laptop,Accessories,2,23125,COD,Returned,4.0,24,Jun,2,35150.0
12657,552,38,Female,Bangalore,Watch,Electronics,1,29160,UPI,Delivered,3.0138855638017716,2,Feb,2,28576.8
12658,785,47,Female,agra,Headphones,Accessories,2,20532,UPI,Returned,5.0,21,Aug,7,32440.56
12659,101,38,Female,Mumbai,Laptop,Accessories,1,65435,COD,Delivered,5.0,11,Oct,6,58237.15
12660,359,26,Male,Pune,Headphones,Accessories,2,38392,COD,Delivered,1.0,4,Aug,2,73712.64
12661,380,34,Female,Delhi,Headphones,Accessories,3,68879,COD,Returned,4.0,24,Jul,1,157044.12
12662,221,22,Male,agra,Laptop,Electronics,4,24857,COD,Cancelled,2.0,5,Aug,5,94456.59999999999
12663,420,48,Female,Lucknow,Headphones,Electronics,3,997,COD,Delivered,3.0,17,Jan,2,2482.5299999999997
12664,124,57,Male,Pune,Watch,Electronics,2,2634,UPI,Cancelled,2.0,19,Aug,6,4267.08
12665,422,55,Female,Lucknow,Laptop,Electronics,1,19333,UPI,Delivered,3.0,13,Jan,2,16819.71
12666,231,36,Male,Lucknow,Watch,Accessories,3,33166,Card,Returned,4.0,4,Mar,9,95518.08
12667,690,53,Male,Bangalore,Watch,Accessories,4,57100,Card,Cancelled,3.0138855638017716,10,Apr,5,205560.0
12668,63,50,Male,Pune,Headphones,Accessories,4,526,UPI,Returned,1.0,26,Mar,7,1556.96
12669,485,30,Female,Lucknow,Headphones,Accessories,1,12608,Card,Returned,4.0,8,Dec,4,11599.36
12670,628,31,Male,Delhi,Laptop,Electronics,2,14970,COD,Cancelled,2.0,28,Feb,2,21556.8
12671,703,50,Female,Mumbai,Mobile,Electronics,3,30285,Card,Cancelled,5.0,16,Nov,3,76318.2
12672,574,46,Male,Mumbai,Laptop,Electronics,3,2753,COD,Cancelled,3.0,11,Nov,5,7350.51
12673,768,53,Male,Bangalore,Watch,Accessories,1,65038,COD,Returned,3.0,24,Mar,1,49428.88
12674,483,27,Female,Pune,Headphones,Accessories,3,65389,Card,Returned,2.0,25,Sep,4,147125.25
12675,519,48,Male,Pune,Watch,Accessories,1,20526,Card,Returned,1.0,0,Dec,4,20526.0
12676,155,23,Female,Mumbai,Tablet,Accessories,1,53307,COD,Cancelled,4.0,0,Feb,2,53307.0
12677,92,18,Female,Delhi,Tablet,Electronics,2,63378,UPI,Delivered,2.0,3,May,9,122953.31999999999
12678,526,24,Female,agra,Watch,Electronics,1,44758,Card,Cancelled,4.0,28,Mar,6,32225.76
12679,455,44,Female,agra,Mobile,Electronics,3,46647,Card,Delivered,1.0,21,Sep,9,110553.39
12680,741,38,Male,Pune,Mobile,Accessories,1,45917,UPI,Returned,5.0,29,Jul,6,32601.07
12681,598,45,Male,agra,Laptop,Electronics,3,1586,Card,Delivered,4.0,17,Oct,2,3949.14
12682,645,33,Female,Delhi,Laptop,Accessories,1,24906,COD,Cancelled,1.0,16,Dec,1,20921.04
12683,510,40,Male,Pune,Laptop,Electronics,2,7584,UPI,Cancelled,2.0,11,Dec,4,13499.52
12684,183,37,Male,Mumbai,Headphones,Electronics,2,53993,UPI,Cancelled,3.0138855638017716,19,Mar,1,87468.66
12685,386,55,Female,Lucknow,Mobile,Accessories,1,23305,COD,Delivered,5.0,23,Feb,8,17944.850000000002
12686,574,42,Male,Delhi,Watch,Accessories,1,62286,COD,Cancelled,5.0,21,Dec,1,49205.94
12687,731,45,Female,Bangalore,Tablet,Accessories,1,14748,COD,Delivered,5.0,11,Feb,5,13125.72
12688,405,22,Male,Delhi,Mobile,Electronics,2,25884,UPI,Returned,3.0,4,May,9,49697.28
12689,246,38,Male,Delhi,Mobile,Electronics,4,3396,COD,Delivered,3.0138855638017716,0,Sep,1,13584.0
12690,742,35,Female,Mumbai,Mobile,Electronics,1,10862,Card,Returned,1.0,18,Feb,4,8906.84
12691,591,23,Male,agra,Laptop,Electronics,4,56532,Card,Delivered,4.0,29,Feb,8,160550.88
12692,661,46,Male,Bangalore,Headphones,Accessories,1,61522,COD,Returned,2.0,6,Aug,8,57830.68
12693,650,36,Female,Bangalore,Watch,Electronics,3,9437,Card,Cancelled,5.0,14,Dec,1,24347.46
12694,471,50,Male,Bangalore,Laptop,Accessories,2,47891,Card,Delivered,5.0,13,Mar,8,83330.34
12695,423,18,Female,agra,Headphones,Electronics,4,39196,UPI,Returned,5.0,25,Mar,3,117588.0
12696,65,20,Male,Pune,Mobile,Accessories,4,54454,COD,Cancelled,1.0,2,Jun,7,213459.68
12697,13,59,Female,Mumbai,Headphones,Accessories,2,11726,Card,Cancelled,2.0,4,Jun,1,22513.92
12698,213,38,Female,Mumbai,Laptop,Electronics,4,17358,COD,Returned,1.0,5,Jun,5,65960.4
12699,242,52,Female,Bangalore,Mobile,Electronics,1,57348,COD,Returned,2.0,24,May,4,43584.48
12700,493,58,Female,Pune,Laptop,Accessories,4,39800,Card,Delivered,4.0,10,Apr,4,143280.0
12701,213,57,Female,Lucknow,Watch,Electronics,1,41970,Card,Returned,3.0,18,Dec,5,34415.4
12702,693,20,Male,Pune,Mobile,Accessories,4,25613,UPI,Returned,2.0,21,Sep,3,80937.08
12703,338,42,Male,Mumbai,Headphones,Electronics,3,52596,UPI,Cancelled,3.0138855638017716,26,Nov,7,116763.12
12704,173,55,Female,Pune,Laptop,Electronics,4,22516,UPI,Returned,1.0,1,Apr,2,89163.36
12705,672,37,Male,Mumbai,Tablet,Electronics,4,18250,Card,Returned,1.0,24,Jan,1,55480.0
12706,164,51,Female,Bangalore,Headphones,Electronics,1,17945,UPI,Returned,1.0,11,Aug,6,15971.050000000001
12707,465,38,Male,Bangalore,Headphones,Electronics,2,35575,COD,Cancelled,3.0,24,Nov,1,54074.0
12708,497,40,Male,Bangalore,Mobile,Accessories,3,17191,UPI,Cancelled,2.0,22,Aug,7,40226.94
12709,700,23,Female,Lucknow,Headphones,Electronics,2,26360,UPI,Cancelled,2.0,13,Nov,8,45866.4
12710,395,30,Female,agra,Laptop,Accessories,1,30671,UPI,Cancelled,2.0,26,Mar,2,22696.54
12711,703,40,Male,Mumbai,Tablet,Accessories,3,29921,COD,Delivered,2.0,8,Sep,4,82581.96
12712,308,26,Male,Delhi,Watch,Accessories,4,42589,COD,Cancelled,5.0,19,Jul,7,137988.36000000002
12713,768,34,Female,Lucknow,Tablet,Electronics,2,32490,Card,Cancelled,5.0,15,Jul,6,55233.0
12714,183,19,Male,Mumbai,Laptop,Accessories,2,66339,UPI,Delivered,3.0138855638017716,25,May,2,99508.5
12715,629,36,Male,Pune,Mobile,Accessories,2,6986,COD,Delivered,1.0,16,Dec,4,11736.48
12716,794,36,Female,Bangalore,Laptop,Accessories,4,69927,COD,Delivered,5.0,16,Dec,3,234954.72
12717,510,24,Male,Bangalore,Headphones,Accessories,1,9546,COD,Returned,2.0,1,Mar,9,9450.539999999999
12718,708,59,Female,Bangalore,Mobile,Accessories,4,30241,Card,Cancelled,2.0,9,Oct,6,110077.24
12719,546,59,Female,Mumbai,Watch,Accessories,4,59589,Card,Returned,5.0,29,Dec,2,169232.75999999998
12720,564,37,Female,Bangalore,Watch,Electronics,1,6224,Card,Delivered,4.0,10,May,2,5601.6
12721,624,26,Male,Lucknow,Laptop,Accessories,1,48847,UPI,Delivered,3.0138855638017716,2,Mar,3,47870.06
12722,764,34,Male,Pune,Headphones,Accessories,4,23164,COD,Delivered,1.0,29,Mar,5,65785.76
12723,594,44,Female,agra,Watch,Electronics,1,9664,Card,Delivered,3.0,1,Jan,6,9567.36
12724,744,19,Female,Mumbai,Tablet,Accessories,2,33372,Card,Returned,3.0138855638017716,3,Apr,5,64741.68
12725,227,53,Male,Pune,Mobile,Electronics,3,60379,COD,Delivered,1.0,7,Sep,1,168457.40999999997
12726,745,36,Male,Bangalore,Tablet,Electronics,1,47537,COD,Cancelled,1.0,18,Dec,1,38980.340000000004
12727,733,34,Male,Delhi,Watch,Accessories,3,23485,UPI,Cancelled,1.0,19,Jun,7,57068.55
12728,436,22,Female,Bangalore,Watch,Accessories,2,58368,UPI,Cancelled,3.0138855638017716,17,Jun,7,96890.87999999999
12729,422,56,Female,Lucknow,Laptop,Electronics,1,19847,UPI,Returned,3.0138855638017716,0,Jun,6,19847.0
12730,554,35,Male,Pune,Laptop,Electronics,4,42123,Card,Delivered,5.0,29,May,9,119629.31999999999
12731,21,24,Male,Lucknow,Mobile,Electronics,4,16860,Card,Returned,1.0,23,Feb,2,51928.8
12732,554,34,Male,Delhi,Laptop,Electronics,2,14714,COD,Cancelled,2.0,22,May,1,22953.84
12733,397,56,Female,Delhi,Headphones,Accessories,1,27722,UPI,Delivered,1.0,25,Nov,6,20791.5
12734,625,53,Female,Lucknow,Mobile,Electronics,4,34803,COD,Returned,2.0,1,Oct,6,137819.88
12735,105,57,Male,Pune,Headphones,Electronics,1,15198,UPI,Delivered,5.0,7,Mar,9,14134.14
12736,192,21,Male,Delhi,Laptop,Electronics,3,30102,UPI,Delivered,5.0,28,Oct,1,65020.32
12737,17,55,Female,Delhi,Mobile,Accessories,4,15447,UPI,Returned,1.0,9,Nov,1,56227.08
12738,120,42,Female,Bangalore,Watch,Electronics,2,52838,UPI,Cancelled,3.0138855638017716,18,Feb,6,86654.32
12739,393,22,Male,Mumbai,Tablet,Electronics,4,36037,COD,Returned,2.0,6,Dec,5,135499.12
12740,425,47,Male,Delhi,Watch,Accessories,2,22969,COD,Returned,2.0,16,Apr,6,38587.92
12741,129,29,Male,Pune,Headphones,Accessories,2,6986,Card,Cancelled,2.0,27,Oct,6,10199.56
12742,130,21,Female,Pune,Watch,Electronics,3,19871,UPI,Returned,2.0,28,Sep,4,42921.36
12743,572,41,Male,Bangalore,Watch,Electronics,3,33024,COD,Delivered,3.0,29,Jul,8,70341.12
12744,560,46,Female,Pune,Tablet,Electronics,2,65601,UPI,Cancelled,5.0,2,Oct,5,128577.95999999999
12745,29,26,Female,Bangalore,Tablet,Accessories,4,22974,UPI,Returned,2.0,24,Sep,6,69840.96
12746,97,21,Male,Delhi,Watch,Accessories,2,47641,Card,Delivered,3.0,14,Mar,2,81942.52
12747,10,41,Male,Delhi,Tablet,Electronics,1,4905,Card,Cancelled,3.0,3,Feb,1,4757.849999999999
12748,242,31,Female,Delhi,Watch,Electronics,1,2653,COD,Returned,5.0,16,Sep,8,2228.52
12749,232,22,Male,Delhi,Mobile,Electronics,4,25631,COD,Cancelled,4.0,10,Jun,6,92271.6
12750,789,35,Female,Mumbai,Watch,Accessories,4,20180,Card,Delivered,1.0,29,Oct,9,57311.2
12751,284,59,Male,Mumbai,Laptop,Electronics,3,54144,COD,Delivered,5.0,5,Apr,5,154310.4
12752,715,36,Male,Delhi,Tablet,Electronics,1,28783,COD,Cancelled,4.0,16,Apr,8,24177.719999999998
12753,759,29,Male,Pune,Tablet,Accessories,2,60857,Card,Delivered,3.0138855638017716,9,Oct,7,110759.74
12754,776,35,Male,Bangalore,Headphones,Electronics,2,20146,UPI,Delivered,1.0,0,Oct,1,40292.0
12755,726,34,Female,Lucknow,Headphones,Accessories,1,40304,UPI,Cancelled,1.0,17,Jun,7,33452.32
12756,200,47,Female,Bangalore,Laptop,Accessories,1,16536,Card,Cancelled,1.0,13,Jul,4,14386.32
12757,79,41,Female,Lucknow,Tablet,Electronics,3,7226,UPI,Returned,3.0,18,Dec,6,17775.960000000003
12758,173,28,Male,Lucknow,Tablet,Accessories,1,41660,UPI,Returned,2.0,28,Nov,9,29995.199999999997
12759,467,52,Female,Delhi,Headphones,Accessories,3,18774,Card,Cancelled,1.0,17,Oct,9,46747.259999999995
12760,581,40,Female,Lucknow,Headphones,Electronics,4,10668,COD,Delivered,2.0,23,May,9,32857.44
12761,416,34,Female,Delhi,Watch,Accessories,4,15603,Card,Delivered,1.0,21,Aug,5,49305.48
12762,449,18,Male,Mumbai,Tablet,Accessories,1,31067,Card,Cancelled,3.0,0,Oct,4,31067.0
12763,87,32,Female,Pune,Tablet,Electronics,1,24191,UPI,Cancelled,3.0138855638017716,21,Dec,6,19110.89
12764,101,49,Male,Lucknow,Watch,Electronics,1,69592,Card,Cancelled,1.0,0,Jan,5,69592.0
12765,8,26,Male,Pune,Tablet,Electronics,1,40572,UPI,Delivered,5.0,8,Jan,5,37326.240000000005
12766,200,32,Female,Delhi,Laptop,Electronics,2,54618,Card,Returned,4.0,13,Apr,8,95035.31999999999
12767,505,45,Male,Lucknow,Headphones,Electronics,2,33633,COD,Returned,1.0,2,Aug,5,65920.68
12768,87,41,Female,Bangalore,Headphones,Accessories,4,16393,UPI,Delivered,4.0,11,Nov,1,58359.08
12769,43,52,Female,agra,Headphones,Accessories,2,1156,Card,Returned,4.0,16,Aug,5,1942.08
12770,385,39,Female,Mumbai,Mobile,Accessories,1,41620,UPI,Cancelled,3.0,16,Jun,5,34960.799999999996
12771,621,44,Female,Lucknow,Laptop,Accessories,3,58018,Card,Cancelled,3.0138855638017716,1,May,5,172313.46
12772,435,36,Female,Mumbai,Laptop,Accessories,4,20354,Card,Delivered,4.0,28,Oct,3,58619.52
12773,408,29,Male,Bangalore,Watch,Electronics,1,53712,Card,Delivered,3.0,5,Oct,9,51026.399999999994
12774,483,37,Female,Pune,Mobile,Electronics,2,50196,UPI,Cancelled,3.0138855638017716,0,Feb,5,100392.0
12775,664,18,Male,Bangalore,Tablet,Electronics,3,66992,UPI,Cancelled,1.0,22,May,2,156761.28
12776,17,38,Female,Mumbai,Laptop,Electronics,3,58295,COD,Delivered,2.0,26,Dec,5,129414.9
12777,645,18,Female,Pune,Mobile,Accessories,2,25060,COD,Delivered,3.0,11,May,9,44606.8
12778,148,27,Female,Bangalore,Mobile,Electronics,1,51817,COD,Cancelled,4.0,3,Feb,8,50262.49
12779,277,49,Male,Delhi,Laptop,Electronics,3,1145,COD,Cancelled,4.0,22,Aug,6,2679.3
12780,232,56,Male,Delhi,Watch,Accessories,3,33646,Card,Returned,1.0,15,Oct,9,85797.3
12781,366,39,Male,Pune,Mobile,Accessories,2,40377,UPI,Returned,3.0,19,May,7,65410.740000000005
12782,228,35,Male,Pune,Headphones,Electronics,3,53236,Card,Cancelled,1.0,10,May,2,143737.2
12783,651,49,Female,Pune,Mobile,Accessories,3,45193,UPI,Delivered,3.0,19,Dec,1,109818.99
12784,436,44,Female,Delhi,Tablet,Accessories,3,20619,UPI,Returned,2.0,29,Jan,3,43918.47
12785,399,45,Male,Bangalore,Laptop,Electronics,4,48179,Card,Returned,5.0,19,Jan,4,156099.96000000002
12786,211,35,Male,Pune,Tablet,Accessories,1,13663,Card,Cancelled,1.0,25,Nov,9,10247.25
12787,391,56,Male,Delhi,Watch,Electronics,1,31302,UPI,Delivered,4.0,27,Jan,5,22850.46
12788,499,46,Female,Pune,Headphones,Accessories,2,52675,COD,Delivered,1.0,9,Aug,2,95868.5
12789,540,35,Male,Pune,Laptop,Accessories,1,10611,COD,Cancelled,3.0,7,Oct,5,9868.23
12790,563,25,Male,Pune,Mobile,Accessories,3,60436,UPI,Delivered,1.0,1,Feb,2,179494.92
12791,491,48,Female,Delhi,Headphones,Accessories,1,66026,Card,Cancelled,2.0,7,Aug,9,61404.17999999999
12792,442,51,Male,Bangalore,Mobile,Electronics,4,21619,Card,Delivered,3.0,25,Dec,6,64857.0
12793,261,24,Female,Delhi,Watch,Accessories,3,62396,UPI,Cancelled,3.0138855638017716,26,Jun,5,138519.12
12794,773,53,Female,Delhi,Laptop,Electronics,3,36039,Card,Delivered,4.0,0,May,2,108117.0
12795,350,35,Female,Pune,Watch,Electronics,4,55887,UPI,Cancelled,4.0,28,Jun,7,160954.56
12796,352,55,Female,Lucknow,Watch,Accessories,4,43323,UPI,Cancelled,3.0,22,Apr,7,135167.76
12797,520,26,Female,Lucknow,Watch,Accessories,1,47918,UPI,Delivered,3.0138855638017716,6,Dec,2,45042.92
12798,320,26,Male,Lucknow,Watch,Electronics,1,49195,Card,Cancelled,2.0,21,Nov,6,38864.05
12799,138,25,Male,Delhi,Mobile,Accessories,1,62436,COD,Returned,1.0,13,Mar,3,54319.32
12800,550,52,Female,Pune,Tablet,Accessories,4,16918,UPI,Delivered,5.0,3,Nov,8,65641.84
12801,623,35,Female,Lucknow,Mobile,Electronics,1,27242,Card,Cancelled,4.0,20,Apr,5,21793.600000000002
12802,368,22,Male,Mumbai,Headphones,Accessories,2,48528,COD,Delivered,2.0,16,Sep,8,81527.04
12803,220,31,Male,Mumbai,Watch,Electronics,1,8118,UPI,Delivered,2.0,1,Aug,7,8036.82
12804,337,45,Female,Mumbai,Headphones,Accessories,4,69416,COD,Cancelled,2.0,25,Nov,8,208248.0
12805,223,47,Male,Bangalore,Mobile,Accessories,4,55128,Card,Returned,1.0,22,Aug,1,171999.36000000002
12806,648,21,Male,Pune,Watch,Accessories,2,15225,COD,Delivered,2.0,1,Jan,6,30145.5
12807,768,56,Female,Delhi,Mobile,Accessories,3,41635,COD,Returned,2.0,7,May,3,116161.65
12808,360,37,Male,Delhi,Watch,Accessories,2,46469,Card,Returned,3.0,6,Jun,5,87361.72
12809,329,42,Male,Pune,Mobile,Accessories,4,67622,UPI,Cancelled,3.0,25,Sep,2,202866.0
12810,463,45,Male,Bangalore,Laptop,Electronics,3,8556,Card,Cancelled,2.0,7,Oct,4,23871.239999999998
12811,561,29,Male,Pune,Tablet,Electronics,2,60846,Card,Delivered,2.0,19,Oct,6,98570.52
12812,382,19,Female,Bangalore,Tablet,Accessories,2,1452,UPI,Cancelled,3.0,16,Jun,1,2439.36
12813,590,31,Male,Lucknow,Watch,Accessories,3,13021,UPI,Delivered,1.0,22,Jan,2,30469.14
12814,617,39,Female,Lucknow,Laptop,Electronics,2,11406,Card,Delivered,3.0,16,Jan,2,19162.079999999998
12815,169,48,Male,Bangalore,Headphones,Electronics,3,69014,UPI,Returned,3.0,6,Dec,9,194619.47999999998
12816,217,40,Female,Pune,Laptop,Electronics,1,43269,UPI,Cancelled,3.0,24,Jul,5,32884.44
12817,378,37,Female,Lucknow,Watch,Accessories,3,31775,Card,Cancelled,3.0,4,Mar,5,91512.0
12818,119,55,Male,Pune,Laptop,Accessories,2,44266,Card,Delivered,5.0,29,Jul,6,62857.719999999994
12819,190,21,Female,Lucknow,Headphones,Accessories,1,12843,Card,Returned,4.0,14,May,3,11044.98
12820,767,32,Female,Pune,Watch,Electronics,4,31021,Card,Cancelled,1.0,1,Jan,9,122843.16
12821,370,41,Female,Pune,Tablet,Electronics,4,1305,COD,Returned,3.0138855638017716,10,Nov,3,4698.0
12822,778,42,Female,Mumbai,Laptop,Accessories,4,36368,COD,Returned,1.0,29,Aug,4,103285.12
12823,149,18,Female,Bangalore,Tablet,Electronics,2,34843,UPI,Delivered,2.0,16,Sep,9,58536.24
12824,676,24,Male,Delhi,Tablet,Accessories,1,35883,COD,Cancelled,5.0,23,Jun,8,27629.91
12825,652,48,Female,Bangalore,Mobile,Accessories,3,15540,COD,Cancelled,2.0,12,Feb,6,41025.6
12826,488,29,Female,Pune,Headphones,Electronics,4,25687,COD,Cancelled,1.0,3,Sep,8,99665.56
12827,770,59,Male,Pune,Laptop,Accessories,4,63178,UPI,Returned,1.0,23,Feb,1,194588.24
12828,374,22,Male,agra,Tablet,Electronics,1,27025,COD,Cancelled,3.0138855638017716,17,Jun,4,22430.75
12829,781,59,Female,Pune,Tablet,Electronics,1,38894,Card,Delivered,3.0138855638017716,28,Oct,4,28003.68
12830,693,55,Male,Lucknow,Headphones,Accessories,1,64489,Card,Returned,2.0,13,Apr,2,56105.43
12831,160,29,Male,Pune,Tablet,Accessories,2,40152,UPI,Cancelled,4.0,18,Jun,2,65849.28
12832,351,56,Male,Bangalore,Tablet,Electronics,1,49700,UPI,Returned,2.0,2,Apr,9,48706.0
12833,288,35,Male,Bangalore,Tablet,Accessories,3,15515,UPI,Returned,4.0,3,Nov,6,45148.65
12834,288,19,Male,Bangalore,Tablet,Electronics,3,61411,COD,Returned,4.0,24,Mar,7,140017.08
12835,226,27,Male,Mumbai,Mobile,Accessories,4,56721,UPI,Delivered,3.0,8,Dec,4,208733.28
12836,523,32,Female,Mumbai,Mobile,Electronics,3,21195,UPI,Cancelled,1.0,20,Nov,3,50868.0
12837,522,47,Female,Mumbai,Watch,Electronics,1,25305,UPI,Cancelled,3.0,22,Aug,3,19737.9
12838,783,34,Male,Mumbai,Laptop,Accessories,3,24690,Card,Returned,1.0,13,May,5,64440.9
12839,273,21,Male,Mumbai,Headphones,Accessories,4,8497,UPI,Cancelled,3.0,28,Jan,6,24471.36
12840,402,24,Female,Mumbai,Watch,Electronics,2,23252,Card,Returned,4.0,29,Aug,2,33017.84
12841,183,58,Male,Mumbai,Mobile,Electronics,3,18569,Card,Returned,3.0,24,Mar,7,42337.32
12842,665,48,Female,Bangalore,Mobile,Electronics,4,61985,UPI,Returned,5.0,16,Apr,7,208269.6
12843,488,56,Male,Delhi,Mobile,Electronics,4,57791,UPI,Delivered,3.0,28,Sep,1,166438.08
12844,124,51,Female,Mumbai,Watch,Accessories,1,31008,COD,Cancelled,3.0138855638017716,1,Mar,7,30697.92
12845,626,23,Female,Bangalore,Mobile,Accessories,4,52074,UPI,Returned,3.0138855638017716,13,May,4,181217.52
12846,790,55,Male,Delhi,Watch,Accessories,3,52402,UPI,Cancelled,3.0,21,Dec,4,124192.74
12847,414,51,Male,Mumbai,Mobile,Electronics,4,62926,UPI,Delivered,3.0,15,Aug,3,213948.4
12848,725,32,Male,Delhi,Tablet,Accessories,4,9024,UPI,Delivered,5.0,18,Jun,9,29598.72
12849,172,31,Male,Delhi,Tablet,Electronics,1,10571,UPI,Returned,1.0,15,Mar,3,8985.35
12850,288,23,Female,Lucknow,Laptop,Electronics,1,41966,UPI,Delivered,3.0,10,Aug,4,37769.4
12851,435,54,Male,Pune,Mobile,Accessories,3,50594,COD,Delivered,1.0,27,May,3,110800.86
12852,686,49,Female,Lucknow,Laptop,Accessories,4,40739,COD,Delivered,3.0138855638017716,26,Jun,8,120587.44
12853,113,20,Male,Delhi,Watch,Electronics,2,48060,UPI,Delivered,2.0,13,Nov,8,83624.4
12854,122,20,Female,Bangalore,Laptop,Electronics,4,46424,COD,Delivered,4.0,6,Mar,8,174554.24
12855,544,39,Male,Mumbai,Mobile,Accessories,2,55042,Card,Delivered,2.0,4,Aug,5,105680.64
12856,222,39,Male,Pune,Watch,Electronics,3,49764,COD,Cancelled,5.0,25,Apr,7,111969.0
12857,631,27,Female,Mumbai,Watch,Accessories,1,68299,Card,Delivered,5.0,7,Sep,3,63518.06999999999
12858,39,20,Male,Bangalore,Tablet,Accessories,3,38522,UPI,Cancelled,1.0,28,May,8,83207.52
12859,497,29,Male,Pune,Watch,Electronics,1,36079,Card,Returned,1.0,16,Jan,2,30306.36
12860,780,46,Male,Lucknow,Watch,Electronics,1,13071,UPI,Delivered,3.0,29,Sep,8,9280.41
12861,233,34,Male,Delhi,Laptop,Electronics,4,48725,COD,Delivered,2.0,24,Aug,6,148124.0
12862,530,24,Male,Bangalore,Watch,Electronics,4,7727,Card,Cancelled,1.0,13,May,2,26889.96
12863,149,30,Female,Delhi,Headphones,Electronics,1,41689,Card,Delivered,3.0138855638017716,26,Mar,6,30849.86
12864,397,19,Male,Delhi,Tablet,Accessories,2,14707,Card,Cancelled,1.0,9,Sep,2,26766.74
12865,661,21,Female,Mumbai,Tablet,Accessories,2,53906,UPI,Cancelled,3.0138855638017716,21,Dec,3,85171.48000000001
12866,638,27,Male,Bangalore,Watch,Accessories,4,42283,UPI,Delivered,1.0,11,Jul,5,150527.48
12867,302,56,Male,Delhi,Laptop,Accessories,3,29379,COD,Returned,4.0,4,Dec,1,84611.52
12868,360,41,Female,Lucknow,Tablet,Electronics,2,29345,COD,Returned,1.0,7,Nov,9,54581.7
12869,238,34,Female,Pune,Tablet,Accessories,1,10515,UPI,Returned,4.0,27,Aug,3,7675.95
12870,647,23,Female,Bangalore,Headphones,Electronics,4,21996,COD,Cancelled,5.0,11,Mar,1,78305.76
12871,663,36,Female,Mumbai,Watch,Electronics,4,1207,Card,Cancelled,3.0,3,Jun,6,4683.16
12872,236,22,Female,agra,Tablet,Electronics,1,18267,Card,Delivered,2.0,27,Dec,1,13334.91
12873,736,49,Male,Mumbai,Tablet,Electronics,3,26967,Card,Cancelled,1.0,12,Apr,3,71192.88
12874,203,27,Female,Pune,Tablet,Electronics,1,7618,COD,Returned,4.0,24,Mar,7,5789.68
12875,256,26,Female,Lucknow,Tablet,Accessories,3,64384,Card,Delivered,1.0,20,Apr,4,154521.6
12876,598,44,Male,Delhi,Laptop,Electronics,4,11713,Card,Returned,1.0,16,Feb,9,39355.68
12877,662,30,Male,agra,Mobile,Electronics,3,9368,UPI,Delivered,4.0,23,May,7,21640.08
12878,235,36,Female,Mumbai,Headphones,Accessories,1,52216,UPI,Returned,1.0,24,Aug,5,39684.16
12879,345,38,Female,Pune,Laptop,Accessories,4,43023,COD,Delivered,2.0,20,May,9,137673.6
12880,534,41,Female,Delhi,Headphones,Accessories,2,34528,UPI,Returned,3.0138855638017716,28,Feb,3,49720.32
12881,797,55,Male,Pune,Tablet,Electronics,4,11045,COD,Cancelled,3.0138855638017716,4,Jul,8,42412.799999999996
12882,781,21,Female,Lucknow,Headphones,Electronics,1,857,COD,Returned,3.0138855638017716,5,Aug,8,814.15
12883,466,41,Male,Delhi,Watch,Electronics,1,22288,UPI,Delivered,3.0138855638017716,8,Nov,4,20504.96
12884,770,52,Male,Delhi,Watch,Electronics,4,17302,UPI,Returned,5.0,4,Dec,1,66439.68
12885,541,20,Male,Delhi,Mobile,Accessories,4,55239,COD,Cancelled,3.0,1,Apr,4,218746.44
12886,213,21,Male,Mumbai,Mobile,Accessories,4,2093,COD,Delivered,1.0,2,Mar,9,8204.56
12887,463,54,Female,Delhi,Headphones,Accessories,3,5102,COD,Cancelled,4.0,10,Aug,1,13775.4
12888,436,57,Male,Pune,Laptop,Accessories,2,11443,Card,Returned,2.0,9,Oct,3,20826.260000000002
12889,283,52,Male,Mumbai,Laptop,Accessories,3,33512,Card,Delivered,1.0,2,Feb,8,98525.28
12890,562,48,Female,Delhi,Tablet,Accessories,1,16750,UPI,Returned,5.0,8,Jul,3,15410.0
12891,607,42,Male,Pune,Laptop,Electronics,4,44553,Card,Delivered,5.0,7,Oct,2,165737.15999999997
12892,463,57,Female,Pune,Mobile,Electronics,3,39888,Card,Cancelled,4.0,15,Aug,1,101714.4
12893,407,30,Male,Bangalore,Laptop,Accessories,3,50162,COD,Cancelled,1.0,28,May,9,108349.92
12894,88,21,Female,Pune,Tablet,Accessories,1,61811,Card,Cancelled,3.0138855638017716,28,Jul,3,44503.92
12895,44,31,Male,Lucknow,Watch,Accessories,3,57157,UPI,Returned,1.0,21,Dec,7,135462.09
12896,461,30,Male,Delhi,Laptop,Accessories,1,25999,Card,Delivered,1.0,20,Sep,3,20799.2
12897,278,44,Female,Delhi,Laptop,Electronics,3,32285,Card,Cancelled,5.0,25,Aug,8,72641.25
12898,683,23,Male,Delhi,Mobile,Electronics,2,52530,Card,Returned,1.0,1,May,9,104009.4
12899,421,34,Male,Pune,Headphones,Electronics,1,38409,UPI,Returned,3.0138855638017716,24,Apr,8,29190.84
12900,701,53,Female,Pune,Watch,Accessories,2,35394,UPI,Delivered,1.0,9,Mar,5,64417.08
12901,353,57,Male,Delhi,Headphones,Accessories,3,15973,COD,Cancelled,1.0,23,Jun,2,36897.63
12902,696,52,Male,Mumbai,Tablet,Accessories,2,20563,Card,Returned,1.0,13,Apr,6,35779.62
12903,515,34,Female,Mumbai,Tablet,Electronics,2,12350,COD,Cancelled,3.0138855638017716,4,Nov,8,23712.0
