order_id,user_id,age,gender,city,product,category,quantity,price,payment_mode,order_status,rating,discount,order_month,delivery_days
12236,147,38,Male,Lucknow,Headphones,Electronics,4,42469,COD,Delivered,1,19,Aug,8
12237,287,45,Female,Pune,Watch,Electronics,3,38825,Card,Returned,2,29,May,4
12238,654,53,Male,Pune,Laptop,Accessories,2,57241,COD,Cancelled,1,13,Sep,2
12239,53,57,Female,,Mobile,Accessories,1,16015,UPI,Returned,5,25,Jun,5
12240,304,19,Female,Mumbai,Mobile,Accessories,2,36674,Card,Cancelled,3,22,Dec,3
12241,69,59,Female,Mumbai,Mobile,Electronics,3,6200,UPI,Delivered,2,28,Oct,4
12242,361,26,Female,Mumbai,Headphones,Accessories,1,53879,COD,Returned,5,18,Feb,3
12243,602,40,Male,Pune,Laptop,Accessories,4,27891,UPI,Cancelled,1,9,Jun,1
12244,220,32,Female,Lucknow,Mobile,Electronics,1,67581,UPI,Cancelled,,2,Nov,4
12245,704,30,Female,Lucknow,Tablet,Accessories,3,57784,UPI,Delivered,,19,Apr,9
12246,575,40,Male,Lucknow,Watch,Accessories,3,62706,COD,Delivered,2,26,May,7
12247,585,34,Male,Delhi,Watch,Electronics,1,59985,COD,Cancelled,2,21,May,6
12248,161,19,Male,,Mobile,Electronics,2,34532,Card,Returned,2,16,Jan,9
12249,681,37,Female,Bangalore,Headphones,Electronics,3,18656,Card,Cancelled,2,26,Oct,4
12250,89,37,Male,Delhi,Watch,Electronics,1,49816,Card,Returned,2,29,May,6
12251,688,20,Male,Mumbai,Watch,Electronics,3,49287,Card,Returned,5,2,Oct,3
12252,781,29,Male,Mumbai,Watch,Accessories,2,42079,UPI,Cancelled,1,11,Nov,3
12253,585,57,Male,Mumbai,Watch,Electronics,2,58074,COD,Returned,1,14,Sep,8
12254,757,19,Male,Mumbai,Mobile,Accessories,1,59735,COD,Cancelled,4,4,Aug,5
12255,589,53,Male,Bangalore,Laptop,Accessories,4,53404,UPI,Cancelled,3,26,Aug,8
12256,159,31,Female,Mumbai,Laptop,Electronics,4,37240,Card,Delivered,,14,Mar,9
12257,489,33,Male,Pune,Headphones,Electronics,2,50054,COD,Cancelled,2,19,Sep,2
12258,324,36,Female,Pune,Tablet,Accessories,4,7699,UPI,Cancelled,,23,Sep,7
12259,610,51,Male,Pune,Laptop,Accessories,2,39532,UPI,Delivered,1,15,Oct,2
12260,381,23,Male,,Tablet,Accessories,4,4980,Card,Delivered,3,8,Jul,7
12261,102,30,Male,Lucknow,Laptop,Electronics,2,30935,Card,Returned,3,7,Jun,3
12262,494,53,Female,Bangalore,Laptop,Accessories,3,30620,COD,Returned,5,10,Sep,8
12263,644,39,Male,Pune,Headphones,Electronics,1,3107,COD,Delivered,2,26,Nov,4
12264,614,35,Male,,Watch,Accessories,1,22526,Card,Delivered,4,8,Jun,9
12265,19,29,Male,,Headphones,Accessories,4,17673,COD,Delivered,3,15,Mar,4
12266,454,47,Male,Pune,Laptop,Accessories,1,34762,Card,Cancelled,5,13,Jun,2
12267,482,57,Female,Mumbai,Watch,Electronics,4,52403,UPI,Cancelled,2,14,Nov,4
12268,594,24,Female,Mumbai,Watch,Electronics,2,47656,UPI,Cancelled,1,29,Feb,5
12269,397,49,Female,,Watch,Accessories,3,62801,UPI,Delivered,4,13,Feb,8
12270,279,36,Female,Delhi,Tablet,Accessories,1,64814,COD,Returned,2,23,Dec,3
12271,365,23,Female,Mumbai,Laptop,Accessories,3,20949,Card,Returned,5,9,Jul,9
12272,331,37,Male,Mumbai,Mobile,Electronics,1,30966,UPI,Cancelled,,12,Aug,9
12273,641,44,Male,Lucknow,Headphones,Electronics,2,24779,UPI,Cancelled,5,0,Jul,3
12274,344,54,Male,Mumbai,Tablet,Electronics,1,12337,COD,Delivered,5,22,May,8
12275,455,24,Female,Bangalore,Headphones,Electronics,1,24709,COD,Delivered,5,29,Apr,6
12276,601,22,Male,Delhi,Mobile,Electronics,2,12720,UPI,Returned,5,8,Aug,6
12277,725,28,Female,Bangalore,Watch,Accessories,4,4465,COD,Returned,4,16,Dec,2
12278,655,32,Male,Pune,Mobile,Accessories,4,42776,COD,Delivered,3,25,Sep,8
12279,65,20,Female,Delhi,Headphones,Accessories,2,27730,COD,Returned,3,16,Jul,7
12280,76,22,Male,Pune,Mobile,Electronics,4,42420,COD,Returned,1,9,Jan,2
12281,711,40,Male,Mumbai,Laptop,Accessories,1,65665,Card,Cancelled,3,12,Apr,4
12282,143,54,Male,Lucknow,Mobile,Electronics,3,62044,COD,Delivered,5,17,Apr,5
12283,605,26,Male,Bangalore,Laptop,Electronics,2,23536,COD,Delivered,3,12,Oct,9
12284,473,32,Female,Pune,Mobile,Accessories,1,65822,Card,Delivered,,20,Mar,2
12285,417,20,Male,Mumbai,Laptop,Accessories,2,5347,COD,Cancelled,,28,Apr,7
12286,305,46,Male,Bangalore,Laptop,Electronics,3,51272,COD,Delivered,3,27,Sep,5
12287,736,23,Male,Bangalore,Mobile,Electronics,1,13393,UPI,Returned,5,23,Jan,2
12288,497,34,Female,Pune,Tablet,Accessories,1,5149,UPI,Cancelled,4,12,Feb,3
12289,291,43,Male,Mumbai,Watch,Electronics,3,31071,UPI,Cancelled,5,23,Jul,5
12290,102,38,Male,Lucknow,Watch,Electronics,3,12113,Card,Delivered,3,9,Sep,1
12291,267,25,Male,Pune,Watch,Electronics,4,54333,COD,Returned,3,19,Jul,7
12292,622,38,Male,Bangalore,Laptop,Accessories,1,62923,Card,Delivered,1,6,Jan,1
12293,777,28,Male,Bangalore,Watch,Electronics,3,41882,Card,Returned,5,6,Jul,6
12294,3,55,Female,Delhi,Laptop,Electronics,3,52848,COD,Delivered,1,8,Jun,6
12295,85,25,Female,Mumbai,Tablet,Electronics,1,54205,COD,Returned,1,15,Jan,1
12296,794,59,Female,Delhi,Mobile,Electronics,4,56317,UPI,Returned,2,14,Jan,7
12297,328,41,Male,Lucknow,Mobile,Electronics,2,44642,COD,Returned,,24,Dec,8
12298,450,52,Female,Pune,Laptop,Electronics,4,14208,Card,Cancelled,1,2,Feb,3
12299,454,31,Male,Bangalore,Laptop,Electronics,3,6590,UPI,Delivered,,12,Jun,1
12300,629,31,Male,Mumbai,Tablet,Accessories,2,53402,Card,Delivered,3,10,Dec,2
12301,221,27,Male,Bangalore,Watch,Accessories,2,44252,COD,Delivered,3,7,Apr,1
12302,154,29,Male,Delhi,Tablet,Accessories,4,20143,UPI,Cancelled,2,20,Apr,9
12303,665,55,Female,Delhi,Mobile,Electronics,2,40147,COD,Returned,2,20,Jun,4
12304,12,51,Female,Pune,Mobile,Accessories,3,65582,UPI,Cancelled,5,23,Sep,7
12305,133,58,Female,Mumbai,Watch,Accessories,1,18974,UPI,Cancelled,2,5,Jan,5
12306,304,27,Male,Mumbai,Mobile,Electronics,1,37902,UPI,Returned,4,9,Feb,9
12307,293,34,Female,Pune,Laptop,Accessories,1,17004,COD,Delivered,3,25,Aug,9
12308,300,34,Female,Delhi,Mobile,Electronics,4,7268,UPI,Cancelled,3,16,Aug,6
12309,740,20,Male,Delhi,Headphones,Electronics,1,1120,UPI,Returned,,19,Nov,5
12310,783,48,Female,Delhi,Watch,Electronics,1,20947,COD,Returned,2,8,Nov,1
12311,43,18,Male,Bangalore,Watch,Accessories,1,19618,Card,Delivered,,20,Jun,4
12312,343,29,Female,Lucknow,Watch,Electronics,2,62551,COD,Returned,2,13,Jun,5
12313,326,56,Female,Delhi,Headphones,Accessories,2,47099,COD,Returned,3,19,Dec,9
12314,498,21,Female,Lucknow,Tablet,Electronics,2,66994,UPI,Returned,2,26,Aug,2
12315,364,59,Male,Lucknow,Laptop,Electronics,3,10700,COD,Delivered,5,12,Feb,2
12316,427,30,Female,Mumbai,Watch,Accessories,3,59204,COD,Delivered,2,25,Feb,3
12317,21,51,Female,Pune,Mobile,Electronics,3,53987,COD,Returned,2,0,Jan,3
12318,407,59,Female,Bangalore,Laptop,Accessories,1,46965,UPI,Returned,5,24,Jun,7
12319,619,38,Female,Lucknow,Mobile,Electronics,2,30340,COD,Delivered,5,23,Jun,1
12320,336,39,Male,Bangalore,Laptop,Electronics,3,18935,UPI,Delivered,5,18,Jun,2
12321,117,21,Male,Mumbai,Laptop,Electronics,4,48397,COD,Delivered,,8,Nov,1
12322,124,35,Female,Delhi,Mobile,Electronics,2,64376,UPI,Cancelled,3,16,Feb,9
12323,399,22,Female,Lucknow,Mobile,Electronics,1,49912,UPI,Delivered,2,14,Jul,9
12324,793,36,Female,Pune,Laptop,Electronics,2,28984,COD,Returned,5,19,Mar,3
12325,715,19,Male,Mumbai,Watch,Electronics,1,39158,Card,Delivered,5,4,Jan,3
12326,51,29,Female,Bangalore,Mobile,Electronics,3,6553,COD,Returned,3,3,Jan,1
12327,783,34,Female,Delhi,Headphones,Accessories,1,55751,Card,Returned,4,3,Sep,5
12328,324,27,Male,Bangalore,Headphones,Accessories,1,41145,UPI,Returned,2,24,Mar,3
12329,789,51,Male,Pune,Laptop,Accessories,4,3045,Card,Delivered,4,14,Aug,2
12330,141,23,Male,Lucknow,Tablet,Electronics,2,9060,Card,Delivered,4,4,Oct,3
12331,470,25,Female,Pune,Laptop,Accessories,1,62875,UPI,Delivered,5,16,Jul,8
12332,787,28,Male,Bangalore,Laptop,Accessories,4,4162,Card,Delivered,,29,Feb,8
12333,334,29,Male,Bangalore,Watch,Electronics,4,39997,COD,Delivered,3,6,Feb,1
12334,373,26,Female,Pune,Watch,Accessories,4,53106,Card,Cancelled,2,5,Apr,2
12335,564,19,Male,Pune,Tablet,Electronics,3,62612,UPI,Delivered,2,14,Feb,1
12336,494,25,Female,Pune,Tablet,Accessories,3,8548,Card,Cancelled,2,24,May,8
12337,539,28,Female,Delhi,Tablet,Accessories,1,7020,UPI,Returned,,19,Dec,1
12338,669,53,Male,Bangalore,Tablet,Accessories,2,17428,UPI,Returned,4,13,Oct,6
12339,751,27,Female,Mumbai,Tablet,Accessories,3,55868,COD,Returned,1,9,Dec,8
12340,156,38,Male,Delhi,Laptop,Accessories,3,24001,UPI,Returned,3,5,Jul,8
12341,291,37,Male,Delhi,Laptop,Electronics,1,54251,Card,Cancelled,1,9,Feb,7
12342,648,25,Male,Delhi,Headphones,Accessories,1,36691,COD,Cancelled,4,22,Sep,8
12343,144,53,Female,Mumbai,Headphones,Electronics,3,29976,COD,Returned,5,19,Jan,8
12344,106,46,Male,Pune,Mobile,Accessories,1,27448,Card,Delivered,1,27,Feb,3
12345,420,59,Female,Bangalore,Laptop,Electronics,4,4983,Card,Returned,1,8,Jul,2
12346,670,29,Female,Lucknow,Tablet,Accessories,1,56623,COD,Returned,3,12,Dec,4
12347,658,31,Female,Lucknow,Mobile,Accessories,4,40387,UPI,Cancelled,4,13,May,5
12348,2,38,Male,Bangalore,Watch,Accessories,3,61555,COD,Returned,3,0,Jan,2
12349,589,39,Female,Mumbai,Laptop,Accessories,2,31757,COD,Cancelled,5,0,Apr,8
12350,644,38,Female,Lucknow,Headphones,Accessories,4,18827,COD,Cancelled,,18,Aug,8
12351,90,47,Male,Delhi,Laptop,Electronics,2,25366,UPI,Returned,,8,May,4
12352,345,56,Male,Lucknow,Laptop,Accessories,3,45149,Card,Delivered,,4,Dec,5
12353,350,37,Female,Bangalore,Laptop,Accessories,1,9666,Card,Cancelled,2,16,Feb,5
12354,459,41,Female,Delhi,Laptop,Electronics,4,9542,Card,Cancelled,,15,Sep,5
12355,263,40,Male,Lucknow,Watch,Accessories,4,12469,UPI,Cancelled,,11,Jan,9
12356,351,24,Female,Bangalore,Headphones,Accessories,3,52380,UPI,Returned,4,4,Jan,9
12357,108,26,Female,Mumbai,Laptop,Accessories,3,64088,Card,Returned,,5,Oct,4
12358,586,18,Female,Bangalore,Watch,Accessories,1,5141,Card,Cancelled,,19,May,1
12359,39,43,Female,Mumbai,Mobile,Accessories,2,29036,Card,Delivered,5,22,Sep,8
12360,159,55,Male,,Laptop,Electronics,4,15046,Card,Returned,5,10,Jun,1
12361,583,55,Female,Bangalore,Watch,Accessories,2,14602,UPI,Delivered,1,18,May,7
12362,312,39,Male,Pune,Tablet,Electronics,4,9529,Card,Delivered,3,20,Jun,4
12363,241,27,Female,Pune,Mobile,Accessories,4,48045,COD,Returned,1,5,Jun,1
12364,445,23,Male,Pune,Headphones,Accessories,1,11822,Card,Cancelled,1,22,Sep,4
12365,298,34,Female,Pune,Laptop,Electronics,4,13154,UPI,Delivered,2,9,Sep,7
12366,36,55,Male,Pune,Laptop,Accessories,4,57163,COD,Cancelled,3,14,May,8
12367,84,41,Female,Mumbai,Watch,Accessories,3,60187,COD,Delivered,2,17,Apr,2
12368,452,27,Male,Bangalore,Headphones,Electronics,1,8008,COD,Cancelled,,20,Jan,9
12369,775,25,Female,Delhi,Tablet,Accessories,3,48359,UPI,Returned,5,28,Jun,5
12370,385,38,Female,Pune,Mobile,Accessories,4,22632,Card,Delivered,,6,Jul,8
12371,172,23,Male,Pune,Headphones,Electronics,1,66300,UPI,Delivered,2,22,Jul,2
12372,376,38,Male,Delhi,Laptop,Electronics,4,16525,UPI,Delivered,5,27,Jan,2
12373,685,56,Male,Delhi,Watch,Accessories,1,66424,COD,Cancelled,1,2,Jun,4
12374,362,41,Male,Pune,Tablet,Accessories,2,68107,COD,Delivered,,23,Aug,4
12375,559,50,Male,Mumbai,Watch,Accessories,2,25470,UPI,Delivered,2,15,Mar,3
12376,141,35,Female,Delhi,Mobile,Electronics,1,48236,COD,Cancelled,,12,Jan,5
12377,118,45,Male,Bangalore,Headphones,Electronics,4,8340,UPI,Cancelled,3,16,Jul,2
12378,277,49,Male,Bangalore,Watch,Accessories,1,30154,COD,Returned,2,3,Apr,1
12379,726,29,Female,Mumbai,Watch,Accessories,4,52908,Card,Cancelled,5,18,Dec,4
12380,220,59,Male,Lucknow,Laptop,Accessories,2,22942,Card,Delivered,4,3,May,6
12381,26,44,Male,,Watch,Electronics,4,65743,Card,Delivered,,26,Feb,6
12382,521,27,Male,,Tablet,Electronics,3,7130,COD,Returned,,24,Jul,2
12383,783,59,Female,Lucknow,Headphones,Electronics,2,48236,COD,Returned,3,26,Jan,6
12384,10,49,Male,Pune,Mobile,Accessories,3,13508,Card,Delivered,5,11,Apr,4
12385,378,59,Female,Bangalore,Watch,Accessories,2,47987,UPI,Cancelled,,23,Aug,1
12386,633,43,Female,Delhi,Tablet,Accessories,2,68895,UPI,Delivered,4,26,Dec,1
12387,637,42,Male,Pune,Mobile,Electronics,3,2893,Card,Returned,,3,Jul,2
12388,682,28,Female,Bangalore,Tablet,Accessories,1,56471,COD,Delivered,3,28,Jul,4
12389,584,40,Male,Mumbai,Watch,Electronics,4,69157,UPI,Delivered,4,23,Jul,8
12390,152,51,Male,Pune,Watch,Accessories,2,30144,UPI,Delivered,1,16,Dec,3
12391,720,57,Male,Bangalore,Headphones,Electronics,4,36622,UPI,Returned,1,27,May,5
12392,49,40,Male,Delhi,Laptop,Accessories,2,3897,COD,Returned,,23,Nov,3
12393,154,46,Male,Pune,Tablet,Accessories,4,55069,UPI,Returned,2,25,Dec,8
12394,293,48,Female,Bangalore,Laptop,Electronics,2,52633,UPI,Cancelled,2,17,Dec,4
12395,580,24,Female,Pune,Laptop,Accessories,1,49019,Card,Returned,2,21,Oct,8
12396,50,57,Female,Delhi,Mobile,Electronics,2,29651,COD,Cancelled,2,5,Mar,8
12397,664,50,Female,Pune,Mobile,Accessories,1,3972,Card,Cancelled,,18,Oct,9
12398,531,38,Male,Pune,Tablet,Accessories,2,52269,UPI,Returned,4,28,Jul,2
12399,612,19,Male,Bangalore,Laptop,Accessories,4,5981,COD,Cancelled,3,4,Aug,7
12400,60,35,Female,Lucknow,Headphones,Electronics,3,39477,COD,Cancelled,3,1,Jul,1
12401,167,50,Male,Pune,Laptop,Accessories,2,20383,Card,Delivered,2,10,Jun,4
12402,202,54,Female,Lucknow,Mobile,Electronics,2,24765,Card,Cancelled,1,23,Sep,4
12403,146,51,Female,Mumbai,Laptop,Accessories,1,53244,COD,Cancelled,5,23,Nov,4
12404,676,37,Female,Pune,Watch,Accessories,4,24156,COD,Returned,2,12,Jun,7
12405,439,52,Female,Lucknow,Watch,Electronics,1,9804,Card,Delivered,2,4,May,5
12406,242,35,Male,Mumbai,Headphones,Accessories,4,46411,UPI,Cancelled,,22,Nov,5
12407,581,41,Male,Bangalore,Tablet,Accessories,4,43513,COD,Cancelled,1,7,Jun,3
12408,687,25,Female,Pune,Laptop,Electronics,1,40814,UPI,Cancelled,5,10,Oct,5
12409,561,47,Female,Bangalore,Watch,Electronics,3,23357,Card,Returned,4,3,Apr,5
12410,483,27,Female,Mumbai,Tablet,Accessories,4,29394,COD,Returned,4,17,Jun,8
12411,108,40,Female,Bangalore,Watch,Electronics,3,39070,Card,Delivered,5,29,Apr,2
12412,226,28,Female,Bangalore,Tablet,Electronics,1,66580,COD,Cancelled,5,14,May,8
12413,673,19,Male,Delhi,Tablet,Accessories,3,39920,COD,Delivered,4,4,Jun,4
12414,631,43,Female,Mumbai,Watch,Electronics,4,56710,Card,Returned,2,22,Jan,9
12415,661,53,Female,Bangalore,Mobile,Electronics,1,28234,Card,Cancelled,2,11,Jun,8
12416,662,50,Male,Lucknow,Tablet,Accessories,3,36719,UPI,Cancelled,,3,Jun,5
12417,432,30,Male,Mumbai,Laptop,Electronics,1,67472,Card,Delivered,1,3,Jan,5
12418,655,57,Male,Delhi,Watch,Electronics,1,56313,Card,Cancelled,5,19,Jul,9
12419,419,42,Male,,Mobile,Accessories,3,11507,UPI,Returned,2,8,Dec,5
12420,455,21,Male,Bangalore,Watch,Accessories,4,28841,Card,Delivered,2,8,Oct,9
12421,160,59,Male,Lucknow,Headphones,Electronics,4,49911,UPI,Delivered,1,13,May,6
12422,523,36,Male,Delhi,Laptop,Accessories,4,48931,UPI,Cancelled,5,26,Aug,1
12423,650,35,Male,Mumbai,Headphones,Electronics,4,5341,Card,Returned,1,25,May,8
12424,590,54,Male,Bangalore,Tablet,Electronics,2,41229,UPI,Cancelled,1,23,Oct,1
12425,77,47,Female,Delhi,Tablet,Electronics,1,58304,UPI,Delivered,4,26,May,2
12426,509,36,Male,Delhi,Headphones,Electronics,1,52506,UPI,Delivered,1,7,Feb,6
12427,441,40,Female,Lucknow,Headphones,Accessories,2,22084,Card,Returned,5,22,Apr,5
12428,254,33,Female,Pune,Tablet,Accessories,1,61091,Card,Delivered,2,0,Apr,2
12429,770,18,Female,Pune,Mobile,Electronics,1,19861,UPI,Returned,2,23,Oct,6
12430,320,29,Female,Pune,Laptop,Accessories,3,48371,Card,Cancelled,4,10,Oct,7
12431,263,41,Female,Mumbai,Watch,Electronics,2,14601,COD,Returned,5,26,Aug,3
12432,597,51,Female,Delhi,Headphones,Electronics,1,43274,UPI,Cancelled,2,3,Mar,8
12433,658,25,Female,Mumbai,Laptop,Accessories,1,43201,COD,Cancelled,1,28,Jan,4
12434,554,35,Female,Delhi,Watch,Accessories,2,13761,Card,Delivered,3,16,Jul,9
12435,374,22,Male,Lucknow,Watch,Electronics,2,13709,COD,Cancelled,3,16,Sep,7
12436,637,43,Female,Lucknow,Headphones,Accessories,3,29147,Card,Delivered,3,18,Jun,3
12437,167,47,Female,Mumbai,Mobile,Electronics,3,8721,Card,Returned,3,12,Feb,5
12438,753,30,Female,Mumbai,Mobile,Accessories,4,48333,UPI,Returned,1,18,Feb,9
12439,459,36,Female,Lucknow,Laptop,Accessories,4,26057,COD,Cancelled,2,25,Jan,9
12440,280,46,Male,,Laptop,Electronics,3,8026,UPI,Returned,4,16,Jun,8
12441,700,20,Female,Pune,Tablet,Accessories,1,1751,COD,Cancelled,1,23,Aug,8
12442,302,43,Male,Pune,Mobile,Accessories,2,33088,Card,Returned,2,19,Jan,9
12443,531,57,Male,Lucknow,Laptop,Electronics,3,54992,Card,Cancelled,5,11,Dec,5
12444,580,29,Female,Pune,Tablet,Electronics,4,7389,UPI,Cancelled,2,19,Jan,9
12445,218,19,Female,Bangalore,Watch,Electronics,2,29646,COD,Returned,2,13,Jan,6
12446,102,28,Male,Bangalore,Laptop,Electronics,4,52818,COD,Returned,2,21,Oct,6
12447,554,45,Female,Delhi,Tablet,Electronics,1,38138,Card,Returned,1,8,May,6
12448,288,35,Female,Mumbai,Mobile,Electronics,1,1647,UPI,Returned,2,24,Jul,7
12449,167,30,Male,,Watch,Accessories,4,3347,Card,Cancelled,2,11,Apr,9
12450,621,54,Male,Bangalore,Laptop,Electronics,2,60835,Card,Cancelled,5,23,Jan,3
12451,36,39,Female,Mumbai,Mobile,Electronics,4,33888,UPI,Returned,5,16,Jan,6
12452,744,29,Female,Mumbai,Watch,Electronics,2,64847,COD,Returned,3,15,Oct,5
12453,741,19,Female,Delhi,Headphones,Accessories,3,40483,COD,Delivered,,11,Mar,4
12454,353,54,Male,Mumbai,Mobile,Electronics,4,44320,Card,Cancelled,1,9,May,8
12455,676,24,Female,Mumbai,Headphones,Electronics,4,26576,COD,Cancelled,2,25,May,3
12456,73,43,Male,Lucknow,Laptop,Accessories,2,31252,UPI,Returned,3,1,Sep,2
12457,648,43,Male,Delhi,Tablet,Accessories,3,61033,COD,Delivered,3,2,Sep,4
12458,353,41,Female,Delhi,Laptop,Electronics,2,16503,COD,Returned,1,26,Sep,3
12459,70,29,Male,Pune,Mobile,Accessories,2,18210,Card,Cancelled,,4,Aug,7
12460,425,33,Female,Mumbai,Headphones,Accessories,4,66157,COD,Cancelled,3,15,Nov,4
12461,708,40,Female,Pune,Headphones,Electronics,4,37581,UPI,Delivered,3,20,Sep,9
12462,781,57,Male,Bangalore,Watch,Electronics,2,50728,Card,Returned,1,12,Aug,5
12463,561,26,Female,Mumbai,Laptop,Electronics,1,21155,UPI,Delivered,4,25,Aug,3
12464,642,49,Male,Bangalore,Laptop,Accessories,1,8983,COD,Returned,3,23,Aug,2
12465,517,32,Male,Lucknow,Mobile,Electronics,1,40594,COD,Delivered,5,17,Aug,6
12466,428,54,Female,Mumbai,Headphones,Accessories,4,41950,Card,Returned,3,1,May,6
12467,539,30,Female,Pune,Mobile,Electronics,4,25709,UPI,Returned,1,23,Oct,1
12468,160,22,Female,Pune,Mobile,Accessories,3,46816,COD,Returned,1,0,Mar,7
12469,149,28,Female,Mumbai,Headphones,Electronics,4,19056,COD,Cancelled,,8,Apr,5
12470,776,27,Male,Pune,Mobile,Accessories,3,28462,Card,Returned,4,17,Sep,7
12471,230,30,Male,Mumbai,Headphones,Electronics,4,16138,COD,Cancelled,4,27,Jul,4
12472,712,58,Male,Delhi,Mobile,Electronics,1,39254,COD,Delivered,,4,Dec,5
12473,562,32,Female,,Tablet,Electronics,1,54876,COD,Returned,,2,Sep,7
12474,67,59,Male,Mumbai,Mobile,Accessories,2,13853,UPI,Cancelled,5,4,Nov,6
12475,381,24,Male,Mumbai,Mobile,Accessories,2,14271,UPI,Delivered,5,11,Nov,1
12476,58,57,Female,Pune,Tablet,Electronics,3,66526,UPI,Returned,3,7,Nov,1
12477,259,45,Female,Delhi,Laptop,Accessories,3,4763,COD,Delivered,4,7,Jul,2
12478,342,49,Female,Pune,Headphones,Electronics,2,8269,Card,Cancelled,5,21,Dec,3
12479,130,52,Male,Mumbai,Watch,Accessories,3,25834,Card,Cancelled,3,24,Aug,1
12480,727,32,Female,Delhi,Tablet,Electronics,4,33249,Card,Returned,2,6,Dec,2
12481,172,53,Male,Bangalore,Laptop,Accessories,1,12135,UPI,Cancelled,3,1,Mar,2
12482,770,38,Male,Lucknow,Mobile,Accessories,2,65610,UPI,Cancelled,5,0,Aug,7
12483,614,23,Male,Pune,Laptop,Accessories,2,2404,UPI,Delivered,3,23,Apr,6
12484,209,18,Male,Mumbai,Tablet,Accessories,4,31468,UPI,Returned,2,0,Jun,9
12485,354,21,Male,Delhi,Mobile,Accessories,3,2150,COD,Returned,5,7,Jan,5
12486,471,28,Female,Delhi,Laptop,Electronics,2,12967,Card,Returned,3,27,Feb,3
12487,798,43,Male,Bangalore,Watch,Accessories,2,47400,Card,Delivered,5,24,Jul,1
12488,116,54,Female,Pune,Headphones,Accessories,4,36018,UPI,Cancelled,,16,Jun,1
12489,264,40,Male,Delhi,Headphones,Accessories,1,68915,Card,Returned,,22,Oct,2
12490,662,46,Male,Bangalore,Tablet,Accessories,2,4857,Card,Returned,3,4,Dec,3
12491,442,38,Female,Mumbai,Mobile,Electronics,2,11365,UPI,Delivered,1,28,May,5
12492,548,44,Male,Bangalore,Mobile,Accessories,4,68868,UPI,Delivered,5,13,Jul,7
12493,453,56,Male,Pune,Headphones,Accessories,2,61539,UPI,Returned,5,7,Feb,4
12494,477,57,Female,Bangalore,Laptop,Electronics,2,3421,UPI,Returned,,19,Oct,6
12495,287,30,Female,Delhi,Mobile,Electronics,1,4928,COD,Delivered,,17,Apr,6
12496,303,40,Male,Delhi,Watch,Accessories,2,53057,Card,Delivered,5,22,May,2
12497,311,33,Male,Lucknow,Watch,Electronics,4,12866,COD,Delivered,5,28,Aug,6
12498,208,47,Male,Bangalore,Mobile,Accessories,1,47423,Card,Delivered,,6,Jun,5
12499,618,21,Female,Mumbai,Mobile,Accessories,1,31064,COD,Cancelled,3,23,Jun,6
12500,446,57,Male,Pune,Headphones,Electronics,1,3142,UPI,Cancelled,4,13,May,4
12501,670,33,Female,Lucknow,Tablet,Accessories,3,14349,COD,Returned,3,24,Oct,1
12502,633,48,Female,Bangalore,Headphones,Electronics,4,19844,UPI,Cancelled,2,13,May,9
12503,55,59,Male,Mumbai,Tablet,Electronics,3,21714,UPI,Delivered,1,5,Jan,3
12504,12,42,Female,Lucknow,Watch,Accessories,2,38726,COD,Returned,3,2,Dec,1
12505,657,29,Male,Delhi,Tablet,Accessories,1,23022,Card,Delivered,3,20,Apr,4
12506,400,43,Male,Pune,Headphones,Electronics,3,7180,COD,Cancelled,5,13,Sep,7
12507,648,54,Female,Bangalore,Mobile,Accessories,2,13007,UPI,Delivered,2,13,Feb,4
12508,515,50,Female,Mumbai,Tablet,Electronics,3,49507,UPI,Returned,5,2,Nov,4
12509,656,45,Female,Delhi,Headphones,Electronics,1,49853,Card,Cancelled,,9,Jun,9
12510,542,26,Female,Lucknow,Watch,Electronics,2,69196,Card,Returned,5,8,Feb,6
12511,237,29,Female,Pune,Tablet,Electronics,1,44733,Card,Cancelled,4,20,Sep,9
12512,279,22,Female,Lucknow,Watch,Accessories,1,51365,UPI,Delivered,1,6,May,2
12513,348,45,Male,Lucknow,Watch,Accessories,3,8372,COD,Returned,4,25,Sep,7
12514,627,52,Male,Mumbai,Laptop,Accessories,4,8339,Card,Cancelled,5,6,Dec,7
12515,104,22,Male,Delhi,Tablet,Accessories,2,16152,UPI,Cancelled,1,6,Oct,8
12516,630,51,Female,Bangalore,Headphones,Accessories,2,7359,COD,Cancelled,3,11,May,9
12517,517,51,Female,Mumbai,Tablet,Accessories,4,34020,Card,Cancelled,2,25,Dec,8
12518,248,30,Female,Pune,Tablet,Electronics,2,49766,COD,Delivered,4,3,Sep,2
12519,364,56,Male,Lucknow,Watch,Accessories,3,39593,COD,Delivered,2,19,Feb,3
12520,321,59,Male,Pune,Watch,Electronics,2,52470,UPI,Cancelled,5,12,Nov,2
12521,633,31,Female,Mumbai,Watch,Electronics,3,50120,UPI,Delivered,1,2,Jul,1
12522,286,28,Female,Mumbai,Watch,Electronics,2,925,UPI,Delivered,,19,Aug,7
12523,149,59,Female,Bangalore,Headphones,Accessories,3,51227,COD,Cancelled,3,8,Mar,8
12524,84,55,Female,Lucknow,Mobile,Electronics,4,50485,Card,Delivered,1,20,Jan,5
12525,406,21,Male,Mumbai,Laptop,Accessories,2,47584,Card,Returned,,29,Feb,9
12526,456,50,Male,Pune,Watch,Electronics,3,1908,Card,Returned,2,21,Oct,4
